OG,theta,sigma2,alpha,beta,results
OG0010687,7.879865627,213.5721009,424.3942294,0.146495324,0.872705615
OG0006101,5.937403327,639.8698719,197.0349673,0.146562604,0.872879333
OG0006443,7.507343986,152.8098954,43.87718523,0.146510149,0.873453604
OG0001163,8.374645176,289.8501149,66.86494073,0.115750583,0.874409974
OG0010515,7.432005699,5.026479226,7.824115661,0.115715141,0.874690784
OG0004608,6.650081005,4.522206879,7.286372642,0.115734223,0.874797572
OG0003509,7.893148389,14.98038074,10.52620465,0.146193756,0.874932208
OG0005891,5.676930784,15.07548735,14.62696978,0.146153103,0.87542768
OG0002113,8.428351006,141.0437488,65.87507178,0.146097798,0.87577448
OG0010826,7.54003682,444.8102606,198.2997789,0.115899972,0.87611274
OG0010722,6.581576785,15.7308603,8.282497679,0.146084401,0.876561438
OG0002489,7.485902159,603.4080663,566.8610484,0.115989155,0.876735655
OG0004968,8.157322778,55.83097908,68.78516821,0.145953144,0.876892855
OG0005055,8.046742235,11.1357529,11.32773111,0.116063397,0.877104152
OG0009310,6.445809564,9.192531619,7.764508052,0.14599494,0.877120872
OG0005659,5.329631734,323.6555371,88.10148755,0.145828235,0.87734219
OG0001565,8.935765458,90.33533176,70.03355509,0.145844182,0.877465797
OG0006693,5.00435979,117.2278135,87.73376005,0.145971597,0.87856871
OG0007193,8.734791756,67.71195843,74.41788032,0.116221029,0.878599093
OG0005046,9.720218116,38.13902948,84.81761416,0.116212338,0.878653815
OG0006262,9.21329121,10.28560836,8.904380399,0.116164364,0.878665557
OG0004940,8.172451204,4.901773885,9.835667855,0.145659732,0.878732133
OG0009781,6.890085946,6.584918657,6.809824576,0.116170346,0.878854325
OG0006088,9.46735749,421.4510642,257.8470141,0.116193004,0.878871234
OG0006348,9.158691513,23.01738761,75.62709188,0.145524176,0.879526938
OG0005567,6.246699058,147.3412329,51.50433118,0.145502482,0.879919219
OG0010842,7.800622979,6.481396248,13.39912694,0.145389755,0.880604542
OG0005429,5.090004112,413.1855402,99.18783105,0.145340292,0.880966123
OG0009467,8.80748383,3.715011126,5.725358546,0.1163616,0.881114059
OG0004803,10.22063296,2.225800962,10.10817224,0.145320316,0.881284987
OG0005914,6.76469654,6.208861402,5.32362394,0.145422464,0.881714495
OG0006932,11.28471021,231.8968438,311.8126913,0.145205741,0.881814846
OG0000658,4.299547785,324.9978488,71.48191783,0.116599334,0.882552737
OG0010297,7.140931765,11.03749952,9.093650942,0.116622443,0.882744468
OG0002069,8.420994456,494.5732229,255.4565738,0.116748269,0.883861953
OG0009086,6.158553068,11.22059309,7.165524406,0.116836352,0.884784952
OG0001616,8.765706916,909.6811179,714.8087425,0.144843161,0.884885736
OG0006936,7.598068014,38.71405071,58.94525921,0.144707569,0.885424365
OG0003640,9.024818981,262.4550076,117.0329622,0.144540175,0.886484541
OG0006217,6.789877564,14.64934107,11.89330161,0.144519497,0.886735671
OG0002008,6.650603643,264.3023723,214.5039589,0.144494602,0.887146739
OG0003918,7.530292106,92.30000693,44.58237203,0.144483153,0.887220987
OG0006440,6.821570351,127.414851,86.26011804,0.144535206,0.887276882
OG0006540,7.95720582,3.94432911,11.03824652,0.117212515,0.887843939
OG0002228,9.825420149,34.73045099,73.11367629,0.11714944,0.887892609
OG0004996,7.702256372,71.8875961,74.66698443,0.117285447,0.888380729
OG0006315,6.618147828,80.44815726,66.7412298,0.117343293,0.888977837
OG0001302,8.242563454,39.39465488,48.79665657,0.144224527,0.889553362
OG0009765,5.974100567,536.8990617,408.7246532,0.117361652,0.889593208
OG0009914,4.923163515,141.3084924,69.50863058,0.117384196,0.889761613
OG0010354,8.688750282,244.3491254,139.5656815,0.117373581,0.889872679
OG0009120,6.737657297,36.30887281,14.18329242,0.144103735,0.89023378
OG0000334,6.014951338,76.70057192,19.37683271,0.144039009,0.890578358
OG0010749,4.621742183,8.594591768,5.004195244,0.11731228,0.890875297
OG0010264,7.822271092,335.2043637,255.2101459,0.143911296,0.891106776
OG0002559,6.918508077,103.6972063,72.98467412,0.144013394,0.891112296
OG0005096,9.314092224,4.267794932,10.78359265,0.143896932,0.891309512
OG0000786,5.129060438,24.22898499,4.826745078,0.117378253,0.891564703
OG0003575,8.395080438,5.571800752,7.611457546,0.143868433,0.891733609
OG0008979,3.884208275,20.04881252,10.66171931,0.14373783,0.892563776
OG0000292,6.340123101,220.5679001,65.72004861,0.117773843,0.893045676
OG0011125,6.816219905,491.0620178,650.7395749,0.143688063,0.893194415
OG0010993,5.099600385,587.0474807,308.473165,0.143705151,0.893287678
OG0006660,8.195898455,10.44852073,11.8131816,0.143573559,0.893738133
OG0000012,9.379269607,14.67715706,5.064181189,0.143829187,0.894145309
OG0002884,8.496783886,3.9177317,4.693883122,0.144003027,0.894430134
OG0010882,7.179225564,79.05023602,61.17061212,0.143572382,0.894431822
OG0007165,10.09833257,110.0715077,73.69148673,0.117882374,0.894433331
OG0001367,6.509341617,81.03149788,26.32729499,0.117869257,0.894543252
OG0004910,6.479479193,256.875716,55.30842178,0.143476223,0.894627955
OG0009483,8.460538101,1.133871198,4.27709031,0.143879887,0.896039671
OG0001991,7.851999634,13.29035592,14.24315157,0.143342437,0.896067683
OG0004655,6.316129584,17.90564528,8.997740224,0.118106609,0.89618666
OG0010676,6.854571219,4.259865502,7.936724694,0.118068805,0.896226388
OG0002632,7.822583372,240.2968831,509.82936,0.118136897,0.896922457
OG0003390,4.602014042,23.14822833,6.948021775,0.143191996,0.896973768
OG0004886,6.195155086,21.26894103,15.48695447,0.143129276,0.897023674
OG0006894,8.242609164,55.71358993,67.15957911,0.118223398,0.897663944
OG0004780,7.313341986,3.601864561,6.871673129,0.143127141,0.897815012
OG0008964,4.966597667,766.1187707,225.4072342,0.143071748,0.897991113
OG0001368,7.488970253,44.11707284,71.63280986,0.11831832,0.898080939
OG0004201,7.607652929,63.71167261,75.9283966,0.14297634,0.898306333
OG0008068,6.917787331,44.62127202,11.90363607,0.118383036,0.898829881
OG0003628,7.957160091,85.99919027,250.9041491,0.142793244,0.899439666
OG0003165,8.374660868,92.02645579,66.03010534,0.11844303,0.899493627
OG0005033,6.033447124,1008.03172,371.7609197,0.142615406,0.901039162
OG0009074,7.122202368,125.7791272,65.98082,0.118640942,0.901276815
OG0000107,10.52437185,6.538943164,8.567982661,0.118674493,0.901630338
OG0004028,8.362475499,335.8369599,327.2030072,0.142533429,0.901846841
OG0000464,6.870246298,154.5430317,69.9826058,0.142485814,0.901900144
OG0005624,4.627060453,39.44746803,4.299786926,0.142954234,0.901922895
OG0007104,8.808403058,86.89026774,151.2615622,0.118679405,0.901928772
OG0004499,6.182488907,123.0369963,68.72874113,0.118734057,0.902313881
OG0003605,8.246093617,159.0769222,208.3097296,0.142371657,0.902719866
OG0000826,9.04565493,5.292400683,5.370211879,0.142488683,0.902794634
OG0007222,6.432262978,19.28859651,7.515248412,0.118807139,0.902821405
OG0007105,8.473386377,3.08584204,10.39322757,0.118879159,0.903407168
OG0006585,5.775829062,430.2474141,180.5685765,0.118901988,0.903551107
OG0010881,8.319488494,9.072044378,9.147542004,0.118913197,0.90359383
OG0010490,7.980572958,29.15055643,65.73457344,0.118893413,0.903678697
OG0006495,6.44316248,840.3252763,209.9881659,0.118926331,0.904163725
OG0000857,12.02864807,6.405453875,8.72550902,0.118950784,0.904292705
OG0005937,7.367888859,29.3894447,74.82232888,0.119029585,0.904716258
OG0007383,7.307594259,35.32333298,9.683783378,0.14205768,0.90484278
OG0010962,7.17197348,18.38042866,15.51816623,0.119077937,0.905171583
OG0000580,3.086532316,1086.825034,437.1414,0.142038419,0.905180992
OG0006542,7.072004388,117.8513892,140.7463946,0.141860769,0.90630289
OG0004701,8.112831586,82.21978256,58.66534041,0.119260454,0.906869699
OG0006164,5.297607142,14.8773748,7.54119245,0.14178017,0.907065829
OG0006592,7.293468602,120.2893796,103.9608735,0.14178761,0.907261646
OG0010236,6.285566777,967.5796274,516.3912248,0.141699724,0.907501043
OG0001921,8.316275566,31.59431635,63.48542343,0.141898289,0.908037827
OG0010370,7.126746922,4.864532744,6.927332708,0.141629854,0.908457439
OG0002227,5.921522054,32.43505167,10.04407457,0.119436375,0.908470827
OG0009714,8.335057354,6.614145034,31.33851354,0.14146717,0.909690914
OG0003964,7.263238956,39.62727069,74.99572769,0.119538715,0.909741133
OG0001292,8.448851161,28.27834427,12.94313958,0.141374758,0.910180185
OG0002980,5.695085827,739.3258739,745.7409227,0.141382619,0.910323236
OG0000241,9.110229481,59.21423786,13.68784123,0.119671636,0.910434073
OG0003407,7.068716213,171.4145625,56.97825224,0.11962516,0.910623717
OG0002100,8.42115429,147.0467401,79.43583416,0.141252254,0.910959239
OG0003022,4.490366305,215.946789,63.41646379,0.141219723,0.911260314
OG0009591,7.305388055,0.982072223,4.589108169,0.141577973,0.911806947
OG0006866,8.264313225,89.53089671,216.0470165,0.141188765,0.911835689
OG0003256,5.796992137,300.0653699,58.25898762,0.141189785,0.911853004
OG0006626,4.96100975,17.20475496,12.37067263,0.14116555,0.911872137
OG0005133,7.586631147,9.015899529,5.249356821,0.141193847,0.912425473
OG0000430,6.956473205,89.95911868,41.55109127,0.140964674,0.912907616
OG0006353,5.010756263,445.6933106,189.3033602,0.119905092,0.913112448
OG0001659,9.436898466,667.1773723,924.499793,0.119944862,0.913270553
OG0008682,5.911698433,382.5188483,97.79574431,0.119999614,0.913954749
OG0006237,7.339600952,54.03570044,50.97915045,0.120126222,0.914453133
OG0010142,7.720756001,59.38065471,68.8844069,0.120204123,0.915253492
OG0009374,8.227378931,8.955164846,11.96274059,0.140682173,0.915486093
OG0010872,7.361252486,6.405549208,8.520243216,0.120247572,0.915857385
OG0009583,10.99923072,182.1966335,256.7829445,0.120277442,0.916320722
OG0006562,7.531450516,66.01967614,76.17718007,0.120276668,0.916414695
OG0002345,9.627974323,9.29276524,54.00122317,0.120356596,0.916783823
OG0009989,5.718600579,11.4710257,11.45978292,0.120452964,0.917543527
OG0008355,5.994458401,219.1681854,68.67690691,0.120468263,0.917891959
OG0008985,8.139233678,12.92988732,25.65961715,0.12043915,0.917936059
OG0002458,6.499277411,736.8288208,119.3765218,0.140316911,0.917980249
OG0010530,4.411291505,8.900174387,5.021286857,0.140491779,0.918146498
OG0003517,10.17815447,78.39293014,15.81981863,0.140245353,0.918322116
OG0004750,5.786862877,8.689672892,3.547482575,0.14125601,0.918538669
OG0009830,6.752470991,6.272448066,5.531019716,0.120438323,0.918738247
OG0006918,8.32718491,456.9792621,195.6728277,0.140232788,0.918977012
OG0001169,5.861903285,147.8398769,73.5898311,0.120615727,0.919194551
OG0006704,7.048242714,57.22276962,72.40182373,0.120594307,0.91928177
OG0001365,7.582301605,392.4414989,370.1604731,0.120633576,0.919536031
OG0009424,6.930747358,73.76011553,135.3096995,0.140074901,0.919557582
OG0007011,6.05729428,10.83555375,13.21059636,0.140086925,0.919747864
OG0006273,5.323536094,1773.284781,670.6516019,0.140019796,0.920361894
OG0008861,7.934479669,104.5149084,201.0470831,0.120758155,0.920392929
OG0001321,10.79849706,5.311294677,7.920245542,0.120940999,0.921992402
OG0004808,6.666403904,9.077063354,9.277773995,0.120958937,0.92239702
OG0000331,6.462534665,223.6484038,59.03223065,0.120992193,0.922613247
OG0010741,6.886336507,709.9005115,692.7532876,0.139655405,0.923066853
OG0000050,7.966223787,377.1714854,77.39036127,0.121072773,0.923328004
OG0006888,7.548525601,385.9896719,374.5037945,0.139575895,0.923485129
OG0010112,8.24353192,5.715114436,5.472964394,0.13974197,0.923772095
OG0001217,5.854422405,361.7139243,67.06289821,0.140382598,0.923984784
OG0010017,8.489671173,64.00290074,73.41010914,0.121132843,0.923997626
OG0010313,6.498706204,78.75118618,71.59980723,0.139513269,0.924173177
OG0009268,8.348339694,9.189503949,16.93671962,0.121291517,0.925159171
OG0000552,9.69473842,722.3920536,274.9491032,0.139359623,0.925306559
OG0005752,10.45558872,47.55702607,67.60317991,0.12134003,0.925819689
OG0002769,7.632894362,3.12068344,8.688841141,0.139223998,0.926090651
OG0004969,8.185121169,39.28253205,92.12495089,0.121416557,0.926524956
OG0010972,7.282790865,47.75337986,74.61484921,0.12143043,0.926548836
OG0007125,7.462936496,143.0091872,240.9825807,0.1392123,0.926575327
OG0010734,6.735583801,596.9869048,238.1478872,0.139180274,0.926719885
OG0007376,5.053858705,547.7637473,156.1183404,0.121468657,0.926844242
OG0006943,6.213467754,65.66652306,64.90637029,0.139080491,0.927387965
OG0003507,7.087095333,22.9929191,10.37086553,0.121600579,0.928024928
OG0003544,8.205815334,380.8073867,378.8150208,0.138996268,0.928047109
OG0011121,8.459081395,82.65983579,173.1899533,0.121628008,0.928579922
OG0003642,8.097350247,129.3274495,64.16323384,0.138839849,0.929225295
OG0009206,8.761957314,96.70429145,70.64308243,0.13881582,0.929371311
OG0002921,10.5773126,7.729616362,4.023801568,0.121378339,0.929464538
OG0000773,9.02800974,66.78688787,12.15044188,0.121776,0.929530812
OG0009801,9.907542125,4.972186018,4.404124389,0.121607961,0.930146675
OG0009360,4.315924345,871.148479,549.8086542,0.121859469,0.930254114
OG0005710,7.208658648,140.1166329,136.3574041,0.12184768,0.930282445
OG0007018,8.397823589,2.91775866,16.13907519,0.121876445,0.930514155
OG0010862,9.220287673,11.82077362,66.15193699,0.121906258,0.930999692
OG0001668,4.699342078,28.16861045,8.758533329,0.138582013,0.931048918
OG0010564,9.035671839,7.247491771,9.282839805,0.13852389,0.931523803
OG0009832,8.840563169,363.2970036,178.3598111,0.138548245,0.931583752
OG0001801,8.291454629,36.58036942,13.01986226,0.122102133,0.932780973
OG0003949,6.185047088,11.53144475,8.356580602,0.138337716,0.932945539
OG0009768,7.397539833,177.592276,104.7360794,0.138278661,0.933639407
OG0004426,9.383297459,9.630040556,12.56839912,0.12220799,0.933761888
OG0002974,10.65893543,11.68413428,15.15443725,0.138176496,0.934484069
OG0004594,6.551867066,6.936569169,13.36670979,0.138149177,0.934735683
OG0006954,7.311017874,85.93205121,105.1873577,0.122440048,0.935680259
OG0001630,6.717573971,4.427590537,7.269654828,0.122425041,0.935693857
OG0001497,8.900392186,318.7869106,298.2303733,0.13795776,0.9359847
OG0006787,7.472252955,3.477673338,6.755124633,0.137944227,0.936163761
OG0000355,4.147674697,329.8910747,74.61689173,0.137949267,0.936275661
OG0002338,9.255818269,9.206735769,60.09869856,0.122689036,0.937794504
OG0007316,6.251530284,177.310074,64.79977621,0.122782522,0.938557311
OG0003446,7.658968798,49.99573301,67.54743657,0.137613262,0.938594056
OG0000562,7.584159467,139.8626138,31.5165115,0.12278764,0.938929964
OG0001533,7.115988146,79.51401164,72.9069627,0.122843036,0.939224257
OG0002686,7.525540468,241.1304946,71.15024892,0.13752689,0.939529558
OG0004022,7.523810023,40.69790484,9.98253007,0.122917952,0.939638638
OG0008966,4.828136837,452.0459953,261.1577723,0.122937963,0.940127882
OG0003854,7.976920428,7.21378772,10.44988121,0.137395274,0.940273541
OG0003110,8.241019829,198.5964928,87.8604401,0.122694525,0.940280393
OG0007056,4.686477888,358.3853386,56.84989726,0.122987614,0.940310938
OG0010626,7.725513945,105.5992192,352.7717397,0.123022566,0.94068083
OG0001952,7.253255553,1840.102165,666.4326891,0.137361716,0.940712766
OG0005828,5.919269667,55.1924105,57.02958777,0.123059512,0.941165362
OG0000510,15.10260976,6.101374718,16.42880734,0.137287673,0.941194967
OG0010602,7.635498932,70.43783122,115.4351009,0.123070928,0.94127385
OG0006191,8.84208633,38.26387204,66.97746316,0.137255679,0.941346056
OG0011117,9.140047114,267.4682899,375.2255853,0.137191504,0.942061735
OG0007224,9.076984593,2.958541976,9.384297337,0.123208937,0.942236053
OG0000584,9.234672105,7.732812111,8.911254452,0.123268252,0.942729593
OG0002875,9.295825986,46.75827559,11.73101177,0.123278284,0.942855697
OG0002511,8.287340025,121.5956071,69.14030728,0.123255567,0.94286891
OG0006131,4.307646174,383.6901224,567.4568328,0.137050661,0.94295578
OG0002314,8.685905591,9.012330554,10.3996003,0.137032025,0.943082177
OG0001868,7.331342232,259.8357161,62.70197474,0.123393807,0.943889623
OG0000350,5.347487401,66.36621085,8.122706068,0.123373828,0.944108505
OG0004320,9.411834104,304.5577469,218.2020199,0.123488205,0.94466005
OG0008550,7.440508157,145.9527824,194.6981254,0.123494803,0.944996692
OG0007096,7.973120191,2.895873274,6.045030067,0.136832771,0.94517664
OG0003487,7.438062546,37.46936465,80.25565815,0.136745507,0.945226404
OG0002832,5.603284847,33.82764231,3.800000696,0.123174944,0.945469757
OG0003408,10.44570156,3.130909488,6.775158193,0.123583657,0.945941477
OG0006473,6.190535943,344.831766,395.1562552,0.123625009,0.945960338
OG0008984,8.649287519,4.990588683,4.672221426,0.123494697,0.946113064
OG0002620,7.92311245,87.29797297,165.3150232,0.123672876,0.946355899
OG0006751,6.897231616,68.90741064,76.22437137,0.123689945,0.946453719
OG0004178,9.420059692,105.5616059,179.0321564,0.136612618,0.946601533
OG0005079,8.303327747,18.28976841,17.89930292,0.136488171,0.947529939
OG0003622,7.07229938,50.58041896,75.90517501,0.123824885,0.947831877
OG0005452,7.573457115,235.4820357,417.8891569,0.123915492,0.948752613
OG0006813,7.294759222,184.4881495,57.92901312,0.136263609,0.949164225
OG0005138,2.845478309,59.0670243,6.401229321,0.123944449,0.949267929
OG0004589,5.962188324,133.6988361,61.15790309,0.136207381,0.949575333
OG0011081,8.260880676,36.89152642,12.49875045,0.13619916,0.949671542
OG0002643,7.63529278,631.76474,468.3055157,0.136194222,0.949822554
OG0005089,7.906113504,79.14663486,77.86622854,0.136120466,0.950110745
OG0006146,6.737042407,221.0804007,150.09277,0.136082817,0.950563575
OG0009775,9.554732085,2.09721689,7.726462953,0.12415407,0.950570352
OG0009600,8.006376365,39.93439072,75.32548816,0.136024768,0.951060167
OG0007859,5.141342271,288.962545,57.18528658,0.135966377,0.951421355
