"","abundance.sample1","abundance.sample2","abundance.sample3","abundance.sample4","counts.sample1","counts.sample2","counts.sample3","counts.sample4","length.sample1","length.sample2","length.sample3","length.sample4","countsFromAbundance"
"OG0000035",17.062336,17.704529,2.436694,21.188119,62,96,19,104.272,664.18885928486,894.213283021423,1008.20282999835,803.024530659989,"no"
"OG0000036",53.149058,47.814053,16.667332,46.883447,1508.989,1433.934,817.883,1306.331,5189.54122805448,4945.70342276441,6344.84298041942,4546.6243461773,"no"
"OG0000037",178.65425,134.71953,202.948672,92.157677,1736.352,1379.039,2687.791,984.787,1776.48871721841,1688.10926604015,1712.39715794705,1743.67790097273,"no"
"OG0000038",346.982033,306.423973,405.986649,320.785352,1779.298,1758.116,2428.093,1998.767,937.302586888803,946.191779376736,773.301178525753,1016.72438269555,"no"
"OG0000039",98.646227,76.468331,100.056617,49.890479,1428.473,1177.284,2027.575,795.012,2646.85428578271,2538.94940150674,2620.15209950169,2600.22775466062,"no"
"OG0000040",107.906006,171.969108,66.198975,96.82568,129.179,178,70,131.272,218.818835027644,170.695968683416,136.723075821657,221.226452787907,"no"
"OG0000041",20.736666,40.103202,10.506182,160.450169,132,257,123,1465.272,1163.51815627845,1056.83794846681,1513.75477218403,1490.16210599937,"no"
"OG0000042",38.029473,98.973111,22.288883,77.449193,34,96,25,77,163.417011398501,159.958849727579,145.026363758561,162.229465246449,"no"
"OG0000043",46.959811,58.748769,17.11325,57.225036,613.971,1198.584,354.601,914.944,2389.79068159029,3364.52642651905,2679.18775336876,2608.93801159977,"no"
"OG0000044",287.590098,113.182133,45.866892,387.488182,6530.617,3060.567,1582.107,10391.785,4150.67301978881,4459.419,4459.971,4376.09909298518,"no"
"OG0000045",82.435769,53.861233,44.318335,152.337281,153,104,112,350,339.245213252405,318.428516641199,326.761282499489,374.901268267057,"no"
"OG0000046",26.524698,22.543378,35.657862,23.90925,213,209,397,203.915,1467.80163205888,1528.90886060093,1439.56254060482,1391.67919400939,"no"
"OG0000047",376.385294,376.046198,584.889125,488.008524,1181.733,1286.905,2454.064,1548.064,573.885397591745,564.364736860366,542.510336089562,517.627070989524,"no"
"OG0000049",438.352815,384.222272,541.695191,300.870351,3142.657,3021.374,5486.016,2442.625,1310.42230855068,1296.80987391911,1309.47550231078,1324.74657968389,"no"
"OG0000050",1191.908972,888.371089,772.543176,973.177994,14190.851,9448.004,7365.264,11899.375,2176.22384572976,1753.88030157513,1232.70986922668,1995.20372914471,"no"
"OG0000051",257.392998,181.332413,52.77552,252.586217,2166.014,1700.672,647.736,2123.176,1538.16470032028,1546.67643038008,1586.94107968846,1371.61376374841,"no"
"OG0000052",227.570592,202.603418,87.591826,117.481337,524.53,596.991,142.008,317.335,421.301583501888,485.93210204352,209.625638625116,440.763414280576,"no"
"OG0000053",153.559618,245.506625,241.023112,258.432848,842.006,1336.973,1109.844,1188.01,1002.25032337526,898.077758976353,595.38606925162,750.115021665636,"no"
"OG0000054",175.448292,151.952035,207.813378,95.590311,1679.789,1593.691,2801.854,1025.18,1750.02213077528,1729.6243285828,1743.28084425363,1750.01453703019,"no"
"OG0000055",204.898478,167.313395,239.890562,135.52764,2021.843,1813.259,3313.993,1472.019,1803.62703976516,1787.2430738645,1786.21510282833,1772.31543111861,"no"
"OG0000056",272.393146,282.146019,153.933777,323.848541,4528.437,5991.652,4184.235,7013.674,3038.71752771682,3502.08749193786,3514.61329593766,3533.93893812078,"no"
"OG0000057",86.663531,34.145511,17.317085,96.785771,36,14,9,45,75.928,67.616,67.199,75.868,"no"
"OG0000058",214.579147,162.311138,258.444395,116.331766,2322.903,1903.852,3861.362,1389.438,1978.70770808129,1934.36796841275,1931.82901894059,1948.92984789487,"no"
"OG0000059",178.61831,138.187045,202.824554,89.9579,5555.292,4874.677,9219.418,3062.004,5684.85169743555,5817.45300363616,5877.30735364483,5554.20645893579,"no"
"OG0000060",196.791259,164.705857,211.056854,106.03168,1911.066,1748.851,2866.385,1150.477,1775.03963027933,1751.04886580811,1756.0238693624,1770.50691406153,"no"
"OG0000061",650.039221,496.150147,199.47906,681.30046,7402.073,6256.735,3177.768,8792.736,2081.3830047211,2079.64388278187,2059.77698706818,2105.91446856284,"no"
"OG0000062",29.844019,42.108903,11.301613,13.270642,399.501,626.227,202.278,176,2446.80062602805,2452.51859851008,2314.21329913022,2164.09436625704,"no"
"OG0000064",40.207732,31.267391,30.980261,34.005247,621.783,376.571,506.816,554.02,2826.62282519203,1986.13573364586,2115.24491089442,2658.48568502564,"no"
"OG0000066",79.38361,125.052983,57.016031,208.797538,237.033,350,164,574.976,545.77929442599,461.560413559835,371.913728328214,449.345316865724,"no"
"OG0000067",98.882751,89.997757,16.64137,57.222939,76,72,17,49,140.485,131.934,132.086,139.727,"no"
"OG0000068",21.312254,57.860422,14.210306,41.678322,14,47,14,37,120.070652323588,133.958597831191,127.385192632164,144.859589903787,"no"
"OG0000070",6.715645,1.34166,0.450534,13.726853,8,7,3,33,217.741322091921,860.419,860.971,392.282019428415,"no"
"OG0000071",247.835839,243.490337,353.425313,249.032364,2982.309,3335.102,6096.233,3339.154,2199.51409234674,2258.8204774907,2230.27907977421,2187.94325466715,"no"
"OG0000072",1500.069098,1110.972504,551.035902,2605.715718,38226.334,31162.425,18266.886,69347.907,4657.89434130664,4625.75122393234,4286.27439666349,4342.71944158855,"no"
"OG0000073",1814.902411,1566.849273,1370.222147,2137.41096,22519.646,19068.995,16806.728,31923.309,2268.01797824865,2007.0348333974,1585.94291418115,2437.11083059447,"no"
"OG0000074",195.202852,152.720163,217.506468,89.837352,2178.857,1852.779,3544.359,1209.281,2040.23692569666,2000.69873536341,2106.98337379402,2196.47274739557,"no"
"OG0000075",109.250083,191.20512,87.417578,214.190749,1155.614,2206.494,1312.197,2637.496,1933.4337024934,1903.08178496099,1940.86699851417,2009.30864974837,"no"
"OG0000076",175.019116,217.352772,41.294096,99.115301,129,165,42,92,134.723299955177,125.191117619779,131.509417160119,151.4612278425,"no"
"OG0000077",15.8802,15.200267,9.422632,22.12745,425.987,383.885,288.77,518.477,4903.18689967185,4164.89515499965,3962.55348506702,3823.43054117533,"no"
"OG0000078",203.100728,172.55395,54.921925,176.451275,2537.028,2369.522,962.682,2337.068,2283.24291781079,2264.59347642897,2266.37840305443,2161.23424257731,"no"
"OG0000079",206.209875,200.193052,171.34353,169.770747,3981.69,4107.965,4258.275,3660.306,3529.36189738064,3384.01411066848,3213.3741197618,3518.11461999899,"no"
"OG0000080",7.144256,9.568936,6.126081,17.060724,92,133.972,117,227,2353.79753967523,2308.89460849169,2469.44009788689,2171.12015106663,"no"
"OG0000081",106.757678,3.670653,23.364861,54.976179,108,41,182.838,272.001,184.911285465435,1842.02179024141,1011.80655635259,807.330372191127,"no"
"OG0000082",2.246287,1.327502,1.595453,1.570283,23,15,23,18,1871.547,1863.419,1863.971,1870.467,"no"
"OG0000083",6.548282,4.689075,2.677815,7.961544,26,30,26,50,725.745155789259,1055.08522878713,1255.417710061,1024.77403909995,"no"
"OG0000084",12.888473,18.57022,28.137435,9.990844,26,32,67.078,20,368.731593227685,284.175710155022,308.239206438718,326.650398795037,"no"
"OG0000086",11.29084,5.668796,4.091144,12.364625,314.07,174.961,166.328,396.548,5084.39348378686,5089.86166383902,5256.72079761162,5233.23668205667,"no"
"OG0000087",10.90081,8.325091,4.282704,15.656287,53.002,46,29,88,888.728274785452,911.219709623955,875.538539091658,917.168665434978,"no"
"OG0000088",35.991359,16.258934,11.761229,33.268326,25,15,15,29,126.964190583301,152.143473657375,164.904668853825,142.240288911501,"no"
"OG0000089",6.643688,7.406145,2.472111,6.091083,44,54,23,45.147,1210.547,1202.419,1202.971,1209.467,"no"
"OG0000091",79.442861,93.265276,26.471474,73.016445,1369.162,1779.564,643,1417.164,3150.20116560212,3146.64695837756,3140.7127715009,3167.04930623252,"no"
"OG0000092",0,1.882078,0.294839,9.530434,0,5,1,26,440.593232949355,438.114,438.541,445.16,"no"
"OG0000093",80.133361,72.706446,23.605243,68.153283,807.807,880.35,371.12,813.552,1842.60622693003,1996.80844888312,2032.83325841386,1947.84291066467,"no"
"OG0000094",1.596762,3.906155,0.637999,2.941761,16,43.19,9,33,1831.547,1823.419,1823.971,1830.467,"no"
"OG0000096",1452.01737,1781.364716,2101.809599,1324.642018,10907.923,14334.911,20361.576,9969.104,1373.1200911857,1327.07806877354,1252.60261861544,1228.04143736956,"no"
"OG0000097",14.220142,15.002692,3.541705,11.176738,193.019,229.266,86.031,203.003,2481.04894784707,2520.14066137984,3140.76598179549,2963.76205535246,"no"
"OG0000099",7.199202,1.45514,3.420176,4.856677,5,1,3,4,126.947314785305,113.331,113.414,134.393,"no"
"OG0000100",197.577915,167.757433,230.594958,140.632811,1692.018,1611.587,2859.553,1350.845,1565.32550596702,1584.25925355326,1603.4064209419,1567.37990687564,"no"
"OG0000101",3591.383962,3942.208813,1759.189502,4647.768064,13801.21,16715.381,10116.684,20194.333,702.414659587673,699.247902393947,743.568282714693,708.990391259732,"no"
"OG0000102",9.884252,6.679819,0.487117,4.362056,60.011,40,4,27.719,1109.75396912624,987.528395628834,1061.74791601812,1036.92859861313,"no"
"OG0000103",1.570797,0,1.602276,6.64022,7,0,10,33.103,814.547,811.654757543301,806.971,813.467,"no"
"OG0000104",186.896387,486.256268,186.875914,304.26303,888.234,1870.731,1265.539,1899.157,868.690579963132,634.4544272205,875.623563194918,1018.51468169535,"no"
"OG0000105",82.292817,79.597519,100.625722,67.212733,167.693,200.256,320.37,171.553,372.470234809631,414.895950807801,411.661322344838,416.486693223232,"no"
"OG0000107",74.559444,52.807624,14.846865,62.599216,952.078,688,279,907.445,2334.03804267992,2148.55328289676,2429.76799652688,2365.41001724942,"no"
"OG0000108",104.690416,68.188914,54.945728,151.77877,1206.005,904.514,1016.633,2276.06,2105.62268963142,2187.53819006365,2392.3547185668,2446.96671581665,"no"
"OG0000109",4080.38803,3879.83081,1851.19414,4999.070263,25923.789,27127.325,15624.575,35278.192,1161.27534014779,1153.05093186938,1091.31865351192,1151.52247503185,"no"
"OG0000111",866.85791,886.201725,1281.198355,961.805992,4495.693,5062.302,9338.158,5580.481,947.953088416497,942.040752461608,942.410483186817,946.758929169017,"no"
"OG0000112",68.208881,85.676605,27.159143,62.729174,900.332,1206.603,501.965,922,2412.68066386996,2322.50403106537,2389.75374969869,2398.37323012189,"no"
"OG0000113",4.894778,1.656312,1.929641,30.625021,12,4,10,90.306,448.112029293463,398.265073078019,670.067952058958,481.163957743441,"no"
"OG0000115",232.082115,109.272927,207.19705,84.719253,2379.249,1700.92,3286.866,1175.296,1873.85726678371,2566.99872932436,2051.13236744234,2263.70807868754,"no"
"OG0000117",4.65923,14.771421,5.885323,10.245955,34,108,52,71,1333.83770784786,1205.74591257544,1142.42700113367,1130.73623798397,"no"
"OG0000118",91.120356,30.653561,8.463625,27.341199,1787.362,814.183,373.107,735,3585.38199090644,4380.21488299859,5699.971,4386.57201867091,"no"
"OG0000119",206.924896,169.359052,228.57033,127.899137,2029.667,1834.092,3143.097,1409.426,1792.875347054,1785.94043669888,1778.00576562772,1798.16704083765,"no"
"OG0000121",74.570616,61.953782,89.016869,50.390496,661.112,615.788,1121,503.206,1620.4867719874,1639.14631708292,1628.27814976057,1629.49350281513,"no"
"OG0000122",123.131687,100.569812,151.275867,73.208142,1154.556,1074.243,2072.848,815.057,1713.89065698714,1761.52732169248,1771.71273665373,1816.70530993023,"no"
"OG0000123",110.667896,27.102014,34.849062,95.427451,78.308,20,32,74,129.33831967372,121.697680783354,118.727941785578,126.535744113274,"no"
"OG0000124",130.884363,98.190417,147.493454,64.310334,2419.615,2061.604,3894.319,1367.058,3379.06777470859,3462.5054963533,3413.92756907594,3468.65755219026,"no"
"OG0000125",141.948985,73.444912,45.876846,161.762301,66,34,27,84,84.986,76.343,76.097,84.734,"no"
"OG0000126",744.73136,819.035434,342.736261,917.388119,1143.412,1347.383,727.335,1559.807,280.635106788925,271.295494223594,274.390995762908,277.442211525171,"no"
"OG0000127",47.617508,29.14281,10.744636,49.700849,1385.234,905.864,404.655,1447.739,5317.34286680597,5126.08582406398,4869.54340701314,4753.15319586358,"no"
"OG0000128",54.995598,78.100976,38.617878,272.741271,936.344,1575.634,1053.398,6394.163,3112.04360283719,3327.00329464441,3526.95435195942,3825.50055575035,"no"
"OG0000129",44.550505,28.196277,7.38182,14.545075,299.017,316,100.919,135,1226.82194052806,1848.2028107592,1767.67632178243,1514.51365559071,"no"
"OG0000130",220.279497,200.220996,273.299506,136.493313,2720.146,2721.433,4682.694,1862.997,2257.12858205919,2241.5187494536,2215.40039757069,2227.18559067993,"no"
"OG0000131",11.105486,6.479312,16.080414,8.492695,84,54,171,71.9,1382.547,1374.419,1374.971,1381.467,"no"
"OG0000132",44.77985,40.560612,10.050641,47.089992,585.002,603.372,194,746.003,2387.88278299168,2453.21074140666,2495.76303296586,2585.04004528742,"no"
"OG0000133",410.560909,400.18472,533.608218,293.662422,7338.821,7980.334,13635.131,6026.603,3267.2843480825,3288.62987516535,3303.94025768111,3348.72709148014,"no"
"OG0000134",4.403115,4.35313,0.924087,4.826976,44,48,13,54,1826.547,1818.419,1818.971,1825.467,"no"
"OG0000136",29.752722,31.845084,22.216836,24.043429,313,376.718,298.415,299.033,1922.89616779655,1950.8668061427,1736.73553640203,2029.45192746388,"no"
"OG0000137",19.718684,20.888502,13.439135,24.746814,494.996,716.898,718.833,1033.826,4588.40572840175,5659.84342731676,6915.95118615037,6816.85117818148,"no"
"OG0000138",39.633035,31.342887,10.519293,26.783798,684,598,256.026,517.613,3154.547,3146.419,3146.971,3153.467,"no"
"OG0000139",213.42756,387.592448,156.231879,321.150577,4717.46,8122.702,3927.64,8620.862,4040.13704578806,3456.0462166524,3250.55352928125,4380.23505372007,"no"
"OG0000140",309.531964,333.959089,438.181815,295.633063,3154.229,3549.877,6009.361,2999.092,1862.62737900772,1752.96967290743,1773.24745780417,1655.35888507804,"no"
"OG0000143",0.5172,2.356589,0,11.955549,1,3,0,15,353.411,209.938196933364,247.656344948898,204.727815021125,"no"
"OG0000144",21.893587,17.800077,31.206596,15.716689,122,109.061,244,98,1018.547,1010.419,1010.971,1017.467,"no"
"OG0000145",2038.422025,2055.853084,1142.024096,2497.101887,16794.25,18585.705,13457.483,23185.451,1505.92970569458,1490.87518426871,1523.64534591725,1515.07684114498,"no"
"OG0000146",57.516751,54.796718,14.535376,72.039702,2852.856,2993.916,1014.839,4039.04,9066.16591366221,9010.30492889815,9027.4779532429,9148.74891776807,"no"
"OG0000149",0,2.953873,0,0,0,3,0,0,167.488,167.488,167.488,167.488,"no"
"OG0000152",0.986171,2.793433,0,0.884494,1,3,0,1,185.347,177.108,182.27548680514,184.485,"no"
"OG0000153",329.058437,292.560939,464.458862,213.146035,2745.249,2704.812,5458.02,1996.89,1524.91934744721,1524.66730963507,1519.43897991687,1528.73540369327,"no"
"OG0000154",4.742821,1.131721,0.885935,1.063894,4,1,1,1,154.156,145.719,145.946,153.376,"no"
"OG0000157",1347.593937,990.924228,393.868783,1605.987027,12979.119,10553.188,4367.778,17015.409,1760.4527714385,1756.29531424105,1433.8521156663,1728.84380383663,"no"
"OG0000158",25.139527,67.105505,36.110529,77.102599,775.514,2404.368,1666.568,2800.897,5638.59456278827,5908.77014980507,5967.39295546346,5927.66432458046,"no"
"OG0000159",46.97375,61.075586,96.549788,52.461571,253,360.93,680.918,304,984.472291287751,974.562406868581,911.881970216703,945.556766801341,"no"
"OG0000161",11.749574,13.023025,5.68306,8.7919,195,238.915,133,163.389,3033.547,3025.419,3025.971,3032.467,"no"
"OG0000162",2.101739,1.647165,1.290506,1.61098,7,6,6,6,608.776,600.715,601.155,607.738,"no"
"OG0000163",6557.057735,6256.908623,9114.309956,5586.439504,6732.976,7034.368,12739.058,6600.238,187.687868282636,185.403969198665,180.720784942499,192.787848249435,"no"
"OG0000164",163.69402,94.999008,42.700993,114.616617,2979.993,1918.013,1219.229,2461.979,3327.51948308464,3329.55950994836,3691.83721746412,3505.03342341841,"no"
"OG0000165",177.776742,143.40062,212.835121,105.961043,4433.926,3871.261,7388.239,2922.757,4558.8128444995,4452.00566629893,4488.41520933705,4500.92833101011,"no"
"OG0000166",2571.982133,2839.031623,1261.274374,3282.492596,10800.262,13069.239,7742.586,15233.39,767.546160321254,759.161795607018,793.728069076235,757.265342303757,"no"
"OG0000168",234.16934,231.595541,315.219442,184.710771,2518.117,2708.464,4824.949,2212.601,1965.55083680033,1928.62217863546,1979.13332158675,1954.63740789679,"no"
"OG0000169",9.466751,2.978055,1.566058,13.484175,157.248,55.002,37,251.622,3036.15045191291,3045.77730735161,3054.84460365963,3044.94781747678,"no"
"OG0000170",2.750336,0,0,0,4,0,0,0,265.835,265.835,265.835,265.835,"no"
"OG0000171",15.175881,0.44971,0.718624,63.913992,54,2,4,287.986,650.396455304967,733.419,719.70382844436,735.241736584565,"no"
"OG0000174",283.980508,280.848222,207.268525,235.894525,3638.747,3900.232,2493.84,3626.385,2342.07893749481,2290.19826058937,1555.7168805576,2508.48451707887,"no"
"OG0000175",0,12.42899,1.962113,0,0,5,1,0,66.1196273129243,66.342,65.898,66.1196273129243,"no"
"OG0000176",15.448744,21.815506,4.809983,22.57989,170,242.502,80,205,2011.37926361548,1833.1730934704,2150.5115027419,1481.45141038845,"no"
"OG0000178",143.150952,103.597003,162.286511,81.253643,1459.573,1196.618,2373.904,953.251,1863.67390996983,1904.86055746475,1891.36865483035,1914.34115280568,"no"
"OG0000179",55.004349,28.259858,4.504545,65.673949,771.247,344.627,58,936.798,2562.9158748866,2011.09798207415,1664.83980717142,2327.60015148751,"no"
"OG0000180",467.687307,399.768882,242.37672,556.984958,5159.986,4363.806,2410.486,6750.432,2016.6531358184,1800.15874951761,1285.90514676634,1977.62296460703,"no"
"OG0000181",1284.815094,1355.334362,1024.502274,1850.379819,9417.182,10608.612,7942.247,14270.41,1339.73397899133,1290.82223033689,1002.36480621577,1258.43555573547,"no"
"OG0000182",1038.747044,1199.164485,602.15825,1409.073895,11455.06,14798.978,9478.178,16845.564,2015.69946878303,2035.2009355622,2035.2116115973,1950.77508392106,"no"
"OG0000183",0,2.862996,0,1.988553,0,7,0,5,406.73360382442,403.21,406.73360382442,410.288,"no"
"OG0000184",254.19398,270.450719,327.351735,203.081754,2232.404,2653.799,3985.348,1956.739,1605.26093621196,1618.20794908392,1574.15339576497,1572.23487261036,"no"
"OG0000186",22.966477,11.93801,5.853086,11.831596,520.001,299,187,300.001,4138.547,4130.419,4130.971,4137.467,"no"
"OG0000189",37.749183,24.787231,58.802963,168.611349,285.322,206.432,624.858,1426.453,1381.547,1373.419,1373.971,1380.467,"no"
"OG0000190",0.468307,1.293815,0,1.690381,1,2.999,0,4.033,390.308,382.276,387.290390529798,389.337,"no"
"OG0000191",113.17074,85.235496,41.282106,78.628782,2620.03,2215.129,1341.689,1982.048,4231.65659564283,4285.80986438824,4202.28232263456,4113.2790106706,"no"
"OG0000193",12.565833,12.82032,8.309981,16.447557,192.001,215,192,267.217,2792.86931149825,2765.62895275017,2987.42187524797,2651.05104947464,"no"
"OG0000194",617.945618,449.960278,210.185086,656.137124,3264.46,2615.066,1380.181,3840.658,965.60437415024,958.435124757572,849.042536144724,955.138561623809,"no"
"OG0000195",20.452221,8.033953,2.526913,6.120679,373,162.002,65,125,3333.547,3325.419,3325.971,3332.467,"no"
"OG0000196",4.201102,9.425808,2.684843,4.00721,43,85.58,38,52,1870.86914792166,1497.30360951125,1830.03735336405,2117.467,"no"
"OG0000197",55.154673,55.177171,73.126068,132.533339,580,784.101,1300.118,1200,1922.13504650391,2343.51146851855,2298.82506714372,1477.44554651114,"no"
"OG0000198",35.338803,35.106377,19.365346,48.09427,549,639.997,541.061,818.848,2839.61154468761,3006.39625324946,3612.56891273546,2778.21197302901,"no"
"OG0000200",3.274758,1.532625,0.599848,0.733704,4.001,2,1,1,223.324,215.203,215.553,222.417,"no"
"OG0000201",7.447333,6.478917,8.236535,28.883978,47,45,73,204,1153.547,1145.419,1145.971,1152.467,"no"
"OG0000202",14.009678,15.857058,9.639982,13.295737,107,122.11,86,148,1396.02701194017,1269.94086947377,1153.49990448447,1816.37170318298,"no"
"OG0000203",110.798671,105.387146,157.8116,141.309408,271.02,301.942,586.29,399.086,447.10009119585,472.488593278624,480.362244733385,460.841424603378,"no"
"OG0000204",13.047296,4.969446,1.297403,6.441689,29,12,4,16,406.271,398.224,398.64,405.299,"no"
"OG0000205",0.333011,3.049289,0.716657,1.191385,1,10,3,4,548.882,540.824,541.259,547.852,"no"
"OG0000207",30.036968,29.164226,12.381299,40.564369,405.13,442.987,241,748.095,2465.34075535786,2504.92559651537,2516.78532047316,3009.31156108823,"no"
"OG0000208",46.725424,17.308803,9.818637,24.492587,159.993,46,36,109,625.873800712284,438.27332884319,474.074602382184,726.184973168045,"no"
"OG0000209",3179.944788,4387.148124,2527.096245,5162.99173,9194.358,13740.338,11637.49,16624.35,528.494095991575,516.498792376968,595.43275514916,525.410377772748,"no"
"OG0000210",10.917966,8.811289,4.086506,2.492959,41,35,25,14,686.404472578684,655.062662086103,791.012337746721,916.364671682527,"no"
"OG0000211",15.393867,14.583861,27.107111,9.452698,35.052,35.025,93.75,28,416.202482749006,396.052263277194,447.180078208371,483.345280963276,"no"
"OG0000212",100.97255,72.806326,102.60595,52.230417,1196.208,962.722,1743.662,704.828,2165.41747228182,2180.65024788634,2197.27897008361,2201.98915765384,"no"
"OG0000213",11.929736,15.67371,4.780549,8.3251,90,116,44,67,1378.95431188502,1220.50780263639,1190.06373701933,1313.22975419731,"no"
"OG0000214",8.599858,5.314591,4.962913,17.482221,69,47,56,157.006,1466.547,1458.419,1458.971,1465.467,"no"
"OG0000215",12.608927,5.334455,6.980306,48.436063,7,3,5,30,101.475,92.744,92.617,101.067,"no"
"OG0000216",1022.949684,1119.746914,508.0588,1491.650985,7954.105,9702.526,5612.849,12488.34,1421.26550906428,1428.95724457113,1428.4488091337,1366.13265146859,"no"
"OG0000217",365.308291,326.742389,251.649011,359.798625,2600.65,2471.199,2065.469,2974.242,1301.2498075117,1247.25864440867,1061.25294977091,1348.87613563442,"no"
"OG0000218",60.590061,23.439305,15.356205,34.238738,2484.56,792.016,647.409,1275.868,7495.2533552882,5572.41753579276,5451.17873687249,6080.55983911107,"no"
"OG0000219",125.842497,79.336178,119.620785,63.39755,3173.106,2202.656,4224.053,1793.239,4608.88255136783,4578.56726199467,4565.81289281152,4615.5232335453,"no"
"OG0000220",546.90016,618.181404,289.462906,758.473285,11593.556,14883.111,8898.678,16142.658,3874.77810449418,3970.38023933808,3974.91591725686,3472.88324681558,"no"
"OG0000221",22.256488,8.088288,6.093273,8.786135,25,10,8,10.904,205.315728425392,203.890843911592,169.759598359043,202.499975704789,"no"
"OG0000222",25.049113,10.219195,3.498563,12.93257,575.57,272.2,117.768,376.255,4199.9441490727,4392.63362561386,4352.44274339865,4747.36615554294,"no"
"OG0000223",201.238047,167.181864,231.355085,138.436081,1854.736,1631.705,3009.704,1432.26,1684.65168920422,1609.55860846854,1682.05459237922,1688.21478019034,"no"
"OG0000225",30.093694,37.372844,35.346561,24.630647,152.009,186.467,240.057,133.686,923.276236216066,822.812304229991,878.139029414262,885.654998023925,"no"
"OG0000227",116.550576,128.440705,39.534477,229.394335,1713.99,2112.049,858,3999.662,2688.01789613697,2711.78676793163,2806.12272101556,2845.09041465399,"no"
"OG0000228",12.946739,21.444179,4.592121,25.798236,112,203.163,67,263,1581.23283285722,1562.3892549116,1886.50018967074,1663.49352425538,"no"
"OG0000229",32.183327,36.655591,17.075696,38.863324,814.366,876.002,657,1162.814,4625.16236279329,3941.11598739818,4974.87675072313,4882.31649645584,"no"
"OG0000230",76.52196,82.180044,17.032388,44.550712,1940.573,2125.138,531.158,1182.325,4635.34490572876,4264.56815101262,4032.21740587221,4330.49650411006,"no"
"OG0000231",5.232342,0,0,1.800558,13,0,0,5,454.136,453.630218349704,453.630218349704,453.125,"no"
"OG0000232",4.803974,0,0,0.536993,16,0,0,2,608.776,608.256778579574,608.256778579574,607.738,"no"
"OG0000234",2.251139,8.493524,2.337709,9.71859,36.388,151.75,53.281,175.906,2954.547,2946.419,2946.971,2953.467,"no"
"OG0000235",219.87472,192.91363,43.760718,328.909381,3508.461,3338.677,953.588,5987.647,2916.6181495437,2854.07748677981,2817.55036211193,2970.53991526902,"no"
"OG0000236",52.06975,71.343305,22.416382,63.411766,1372.399,2025.495,838.044,1828.237,4817.6239037493,4682.00895211954,4833.89175951418,4704.54807277757,"no"
"OG0000237",86.587963,65.639871,88.876081,58.958082,152.098,91.521,254.814,110.536,321.071783912459,229.935044543659,370.709787289912,305.926471158034,"no"
"OG0000238",2.537746,30.983404,14.282308,13.605103,1,12,7,6,72.026,63.871,63.372,71.962,"no"
"OG0000239",449.930802,374.638557,562.192096,354.199547,11885.85,11023.815,20641.453,10553.252,4828.61720821393,4852.59192030089,4747.34614439934,4861.76263643062,"no"
"OG0000240",201.258262,175.985363,244.536044,125.291486,1656.01,1575.738,2821.017,1155.675,1503.99875417444,1476.5965288096,1491.61996766711,1505.11536384812,"no"
"OG0000241",19.358886,18.352577,6.754354,23.218203,242,242,133,352,2284.93173048707,2174.56610100669,2546.028005223,2473.82794627203,"no"
"OG0000242",102.907672,85.224786,113.195265,54.534385,1164.256,1057.336,1797.053,694.021,2067.94458379725,2045.98017756635,2052.71154909452,2076.62262042187,"no"
"OG0000244",29.322321,33.052207,10.327126,22.996375,357,454,177,311.092,2225.40002350384,2265.21651058681,2216.09902506719,2207.42141072778,"no"
"OG0000245",74.405439,74.884249,119.237897,68.005424,487.883,559.576,1117.581,534.614,1198.53086377125,1232.31820105102,1211.88129554065,1282.7808446654,"no"
"OG0000246",3.509177,13.097614,1.795424,7.824775,23,42,18,36,1198.01142774331,528.824471440676,1296.2868979049,750.733968439859,"no"
"OG0000247",339.841503,282.613971,57.849433,227.482914,974.175,884.09,231.006,729,523.961,515.89,516.322,522.919,"no"
"OG0000248",1394.150284,1715.273104,910.992703,2079.841277,12550.03,17049.927,11156.268,20353.753,1645.4071825988,1639.24382541345,1583.43189278311,1596.87043208887,"no"
"OG0000250",13.898652,15.097512,4.823097,13.812902,288,346,141,320.526,3787.547,3779.419,3779.971,3786.467,"no"
"OG0000251",50.195075,120.503732,24.932908,160.349748,44,197,35,192,160.224868728655,269.600253151214,181.505737381255,195.383857354475,"no"
"OG0000252",85.907094,73.477882,110.628608,52.454887,1866.796,1786.867,3419.013,1298.662,3971.97166423087,4010.42168237182,3996.02961106017,4039.85093385539,"no"
"OG0000253",65.935372,94.816831,25.095056,71.896606,92,142,48,112,255.039629923996,246.977550051066,247.313448280052,254.193474206335,"no"
"OG0000254",352.567501,355.557748,123.343421,928.553682,4655.464,5134.634,2411.796,14908.468,2413.56483108237,2381.51705372015,2528.25034722237,2619.88022000672,"no"
"OG0000255",55.520547,149.820052,137.360875,114.151791,159.068,974.444,967,584.579,523.682617890076,1072.60884581199,910.24582025271,835.634792775551,"no"
"OG0000256",39.023696,25.957077,4.701104,13.294613,612.474,234,78.015,181,2868.78313356398,1486.66957757582,2145.71809049215,2221.56124140853,"no"
"OG0000257",328.62516,299.818339,219.013493,290.261273,3738.544,3704.282,2468.731,4003.18,2079.40918255778,2037.51186782487,1457.46518139274,2250.46133221669,"no"
"OG0000258",8.142531,3.994015,1.622812,5.820851,46,26,14,39,1032.61059140665,1073.53916379508,1115.46302741907,1093.28517108873,"no"
"OG0000259",12.413629,5.706584,1.980829,10.794358,140,78,36,172,2061.42481308753,2254.09737326148,2349.90776435472,2600.08203629952,"no"
