"","abundance.sample1","abundance.sample2","abundance.sample3","abundance.sample4","abundance.sample5","counts.sample1","counts.sample2","counts.sample3","counts.sample4","counts.sample5","length.sample1","length.sample2","length.sample3","length.sample4","length.sample5","countsFromAbundance"
"OG0000158",4.518884,14.636662,5.004419,2.336178,0.202905,35,26.981,74,26,1,522.951915425136,122.31988300659,996.664989602389,690.754592394929,398.928,"no"
"OG0000159",17.864993,24.449623,13.711841,18.869154,27.864143,108,370.146,101.004,148.011,350.901,408.174397024225,1004.56443737595,496.492604848393,486.854077152267,1019.35767412452,"no"
"OG0000160",39.03696,48.371934,33.835972,19.89129,34.858684,1043.837,1362,1052.849,554.63,651.329,1805.43358417625,1868.36268937374,2097.29069908806,1730.59991816619,1512.43542751149,"no"
"OG0000161",7.719838,8.717851,14.46961,4.070836,1.661167,271.963,269.042,533.041,158.146,54,2378.62523784126,2047.80414100688,2482.9900872152,2411.17638476519,2631.28622888307,"no"
"OG0000162",2.936498,3.410218,5.65924,1.993956,2.254787,40.076,117.521,68.002,44.154,56.782,921.464707674925,2286.70008707889,809.904825122455,1374.38454463087,2038.42838435515,"no"
"OG0000163",11.302494,1029.84228,5.520327,16.389279,1526.565128,133.155,6793.072,55.999,115.449,9228.281,795.443253911659,437.696535682535,683.737215930324,437.20846884625,489.320356726298,"no"
"OG0000164",49.263991,87.020607,61.448272,50.258227,84.950473,342,546,448,369,383.497,468.72883900811,416.339842790179,491.404761277046,455.696022601872,365.412553985956,"no"
"OG0000165",25.848046,14.143596,24.722276,13.914442,21.863728,289.555,158,279.031,167,256.435,756.359731901901,741.267094891426,760.738591972114,744.915391186582,949.381371295645,"no"
"OG0000166",6.010545,369.993806,11.829631,7.264472,331.292606,36.027,1810.546,70.006,41.001,1011.785,404.702728540423,324.707739275911,398.875420645919,350.306485744594,247.20855516936,"no"
"OG0000167",8.480784,12.037859,7.046021,11.399403,152.17576,21,58.076,15,24.051,766.023,167.188865205387,320.133254765071,143.488586290901,130.951697148965,407.458980608797,"no"
"OG0000168",128.560383,107.063892,111.916332,102.312571,103.053392,6763.432,5911.911,5805.358,5543.047,4448.748,3552.09849346996,3664.05841114873,3496.28367569488,3362.60503160094,3494.32333287956,"no"
"OG0000169",12.154301,13.118061,18.098716,16.777314,3.833179,203.063,250.375,335.771,354.396,47.243,1128.04251539459,1266.48534610328,1250.45221696655,1311.06161090768,997.635334286763,"no"
"OG0000170",215.919031,244.341307,215.532454,139.943855,195.72982,6188.915,5647,6278.944,4752.848,3612.845,1935.30148396908,1533.55180881159,1963.56385467482,2107.93146807212,1494.10066611092,"no"
"OG0000171",685.741859,626.854136,813.671001,493.116505,389.645219,11389.187,10628.993,13777.615,8959.981,5119.368,1121.39105652413,1125.131,1141.29089903974,1127.75237305616,1063.49295967235,"no"
"OG0000172",25.440938,44.333375,12.81505,7.766707,51.076345,118,203,72,44,148,313.165644635194,303.838713825261,378.689883952618,351.61900716404,234.547064076668,"no"
"OG0000173",366.500632,953.04469,375.009791,259.831946,675.033883,1338.297,3092.111,1355.305,949.424,1586.081,246.548654395423,215.287853691982,243.593652669949,226.790052878694,190.189754165685,"no"
"OG0000174",48.331162,49.013683,48.250362,36.692085,31.085304,1518.985,1530.911,1467.382,1266.319,867.773,2122.02824989298,2072.5741009806,2049.80980246851,2142.0370804724,2259.63447004411,"no"
"OG0000175",127.780777,96.693309,21.641419,44.720379,45.682686,717,323.001,242,263.001,118.998,378.860295967804,221.658840331941,753.703869585123,365.012464853328,210.851018254881,"no"
"OG0000176",9.791568,7.113626,7.854437,5.499336,3.503116,41,30,35,25,12,282.72,279.839,300.347,282.154,277.277,"no"
"OG0000178",7.049256,29.545628,6.716158,6.163149,45.106781,84,625,89.001,74,782.973,804.564982323241,1403.66761362757,893.191441838027,745.221595468972,1405.05398080025,"no"
"OG0000179",93.33959,39.474979,80.742173,149.188019,33.125083,1799,632,1628,3298,555.568,1301.33852217204,1062.36226467566,1359.01765435032,1372.05951647869,1357.58640140135,"no"
"OG0000180",133.285018,113.294214,131.396398,96.539282,107.472544,2165,1893,2221,1668.087,1535,1096.73483012854,1108.71662381941,1139.29448754269,1072.43542777521,1156.10829790526,"no"
"OG0000181",1644.613599,1705.552201,1964.233564,1321.34946,1067.225648,3395.97,3937.941,4530.422,2932.145,2206.999,139.41994158471,153.208084721457,155.458775664902,137.72906770158,167.391341061253,"no"
"OG0000182",2665.437857,2123.835613,2877.872142,1807.37619,1056.350417,6906.628,5503.677,8183.077,5049.666,2208.811,174.95329103528,171.953,191.653093317993,173.409,169.253840415783,"no"
"OG0000183",25.308133,29.579996,15.539675,17.750358,20.323852,180,122,140,135,78.001,480.216904184042,273.677991552095,607.235535572012,472.044704229458,310.657932254279,"no"
"OG0000184",0,32.305091,0.164783,0.465473,58.060058,0,385.749,2,5.999,541.535,790.974200094326,792.339991520346,818.067,799.857,754.981780905179,"no"
"OG0000185",40.23953,41.948811,44.652077,40.03439,67.741359,306,260,328.023,338,414,513.444408978062,411.273740273807,495.146117337005,524.01014458894,494.69085692311,"no"
"OG0000186",62.221213,32.414036,41.153075,24.12361,35.534303,314.934,165,220,132.996,146.933,341.747832302144,337.775568749168,360.322287543519,342.179219808934,334.702919041299,"no"
"OG0000187",56.304973,43.57595,32.033914,33.772654,104.088326,204,180.411,178.002,174.346,407.064,244.629259418506,274.723003052188,374.528917349969,320.40749679883,316.554310476278,"no"
"OG0000188",39.212467,20.526827,30.923389,18.155227,10.034208,815.069,361.658,498.01,360.138,166,1403.44262245288,1169.1049248426,1085.48051485327,1231.18552666557,1339.09874217238,"no"
"OG0000189",7.30222,2.595777,4.320663,1.997269,3.217525,51,28,35,15,23,471.563767807324,715.761062506525,545.994826389376,466.134139109955,578.619806860242,"no"
"OG0000190",28.404875,8.797717,28.329451,24.606765,6.467968,658.696,176.546,658.902,574.774,102.677,1565.73007421701,1331.57747355672,1567.66828990851,1449.76912294668,1284.96916765822,"no"
"OG0000191",27.110758,71.76489,49.781329,11.777459,35.190682,441,1003.944,638,232,1175,1098.30227437241,928.271596950542,863.824030088932,1222.62376114975,2702.69950786106,"no"
"OG0000192",11.455009,4.892167,9.851357,6.023398,7.849041,358.044,207,358,251.002,170.003,2110.405789114,2807.67389377284,2449.39048112042,2586.37799064349,1753.18612495781,"no"
"OG0000193",7.74223,4.000621,1.442679,3.553446,9.275047,88.966,44,18,54.815,91.819,775.860621769955,729.798880819503,840.957564845679,957.432457028755,801.317209684759,"no"
"OG0000194",251.773581,206.564821,329.388472,164.510316,118.713928,3015.858,2545.354,4702.519,2098.294,1224.399,808.771244783995,817.653443221331,962.262016098684,791.643044722527,834.851162760279,"no"
"OG0000195",44.075635,14.995569,107.425812,18.62717,26.448394,355.44,151.626,1885.572,177.223,488.479,544.492699911414,670.945579332535,1183.05660692044,590.51232526911,1494.97456826672,"no"
"OG0000196",5.069577,3.529717,2.379905,2.191503,2.190686,55,31,35,27,22,732.513975063403,582.772812069919,991.241492973459,764.676355492098,812.88748628877,"no"
"OG0000197",1133.350889,983.727838,1564.383615,877.28865,583.738533,5357.904,4680,7821.784,4495.999,2263,319.194978969817,315.681,337.002761912479,318.083,313.80045519159,"no"
"OG0000198",18.260827,19.188403,23.536087,9.370035,8.684517,213.042,227,281,119,93,787.715527147757,784.990480593565,804.717784049192,788.246230990066,866.812108229508,"no"
"OG0000199",15.589337,10.88419,8.443148,8.962057,9.372162,103,78,74,84,48,446.102312547224,475.528075280935,590.742791986117,581.738439999433,414.561323446607,"no"
"OG0000200",8.506041,5.616075,8.161968,2.470497,7.255248,79.189,52.319,56.339,32.311,52.23,628.57912142194,618.167143086942,465.250760786247,811.76192905638,582.711111797143,"no"
"OG0000201",71.831691,188.577406,78.171205,33.937764,216.780197,561.361,1664.012,884.007,386.037,1250.001,527.655319804346,585.523322815534,762.219039722274,705.995035080979,466.743628641993,"no"
"OG0000202",14.197045,7.496425,14.958982,21.076884,4.049384,260.98,129.642,269.915,367.74,43.282,1241.17640994242,1147.54184686554,1216.17155149655,1082.90568685884,865.185586764802,"no"
"OG0000203",522.308549,507.161136,622.542049,294.094853,250.217797,11778.853,11692.319,14214.306,7263.28,4675.169,1522.65274237317,1529.79129509417,1538.96270486897,1532.857,1512.40025276451,"no"
"OG0000204",96.379159,143.868008,51.174354,18.059734,76.812528,166,256,119,49,107,116.291826890749,118.073563223236,156.734492916706,168.399600068528,112.756383779323,"no"
"OG0000205",9.226961,19.882283,17.446883,13.125887,7.105544,91.073,199.843,214.209,108,51,666.431867449315,666.962391156639,827.5431915725,510.683897145237,580.979400305311,"no"
"OG0000206",3.301795,5.530563,3.081509,2.3056,1.994154,183.001,311.647,171.905,139,92.051,3742.217,3739.131,3760.067,3741.857,3736.425,"no"
"OG0000207",12.636592,7.726743,9.672107,7.273197,13.992039,157,110,127,98.005,159,838.870128982878,944.655849788844,885.021537086904,836.32872231001,919.822015119169,"no"
"OG0000208",0.608644,0.568348,1.391968,0.915867,0.474351,15.083,14.305,34.924,24.685,9.771,1673.217,1670.131,1691.067,1672.857,1667.425,"no"
"OG0000209",853.2711,863.59879,936.764448,609.730525,378.254601,9327.823,8694.784,10671.984,6878.05,3239.967,738.104761598914,668.074072580186,767.866714850957,700.138067073426,693.336307315194,"no"
"OG0000210",13.812238,5.24053,2.888045,3.682096,9.311535,285,150,94,138,245,1393.17562379435,1899.3000790817,2193.7891947719,2326.16360037109,2129.76957079311,"no"
"OG0000211",0,16.207756,0,0,14.755099,0,35,0,0,29.993,153.548003751476,143.292105076051,153.548003751476,153.548003751476,164.537951644648,"no"
"OG0000212",5.855671,18.689038,4.725386,2.979658,46.330252,186.644,475.201,164.563,109.952,648.138,2152.0958544698,1687.20739628107,2347.27952274417,2290.29595440349,1132.37706151346,"no"
"OG0000213",132.739975,60.826432,97.512209,76.935949,78.077502,289.003,231,217,154,151.802,147.002534066697,251.998331895367,149.992998336752,124.236019040111,157.376207498416,"no"
"OG0000214",338.111196,186.821917,333.753362,314.387898,107.784804,3199.672,1437,3520.124,3126.929,588,638.956128010839,510.394835087497,710.891599505817,617.317014225417,441.577967153032,"no"
"OG0000215",1302.127345,315.133283,847.820416,1972.451286,112.531935,3026,1106.003,2029.136,3930.071,871,156.906449698276,232.884040566927,161.316638158651,123.666211155114,626.513001891614,"no"
"OG0000216",389.496174,2128.271247,447.464948,284.01796,1129.957698,3070.944,6715.007,3644.553,2361,2715.77,532.345407854949,209.36193303106,548.979763242103,515.948334459807,194.543966295684,"no"
"OG0000217",83.738346,100.242311,84.897137,51.58565,81.531404,2178.006,2327.753,2241.905,1442.923,1398.799,1756.14173343097,1540.86072322037,1779.89877446844,1736.08335729122,1388.7312725499,"no"
"OG0000218",21.586809,9.63993,18.594866,7.633968,16.972359,764,364,586,291,229.023,2389.6258551414,2505.56141449637,2124.10343072771,2365.91437240869,1092.25717658176,"no"
"OG0000219",6.981368,9.258365,7.733145,7.747891,19.89425,111,381.465,142,153.31,535.078,1073.51341123402,2734.00113198086,1237.66601450186,1228.1252182803,2177.09149431162,"no"
"OG0000220",232.781412,326.876879,274.198032,127.543249,190.155309,4405.282,6348.541,5290.07,2654.358,3010.376,1277.76341993621,1288.74568912446,1300.3739265743,1291.6899853855,1281.44471006242,"no"
"OG0000221",5.944538,4.868328,0.680054,1.471132,3.390549,86.011,84.463,26.768,38.111,19.306,976.928241725934,1151.2350643531,2653.067,1607.88739742593,460.90163100784,"no"
"OG0000222",9.867254,2.851426,6.633175,4.628892,7.691146,563.781,168.837,353.574,311.157,200.152,3857.79485590652,3929.0247320944,3592.77025969977,4172.14457840429,2106.47012224355,"no"
"OG0000223",64.486881,36.033763,58.515928,65.983706,52.195189,1821.998,855.538,1676.572,2033.601,874.376,1907.66287969761,1575.46045494322,1931.16393348792,1912.8690492929,1355.98597585362,"no"
"OG0000224",212.407858,217.319174,177.285182,111.052424,209.915517,1048,1174.947,1134.699,582.987,714.496,333.131545536677,358.754836329877,431.399042355548,325.826837090184,275.513662944102,"no"
"OG0000225",0,4.343396,0,0.050797,5.197876,0,88,0,1,87,1305.60170580943,1344.40710569932,1305.60170580943,1221.857,1354.81796264301,"no"
"OG0000226",198.411287,181.339243,204.046141,148.377534,413.794029,1274.337,1341.679,1468.753,998.484,2717.276,433.653692836608,490.946638219627,485.167443854755,417.665475983521,531.541556284547,"no"
"OG0000227",58.25261,95.912706,60.714947,67.120775,102.267465,660.467,1077.059,695.454,766.283,844.029,765.527540857586,745.14480321454,772.046683450189,708.579073784398,668.047285754194,"no"
"OG0000228",33.332622,42.357741,42.026084,19.664081,16.211492,517,708,653.004,291,216.17,1047.23967666423,1109.11855031445,1047.29183374739,918.492317014103,1079.34400836382,"no"
"OG0000229",39.439285,36.862227,61.566345,34.919035,48.107369,192.397,174,352,180,184.992,329.378492822956,313.216823821659,385.36364483227,319.938586518356,311.264216229825,"no"
"OG0000230",395.298416,229.700682,284.756532,409.570471,86.419291,1174.606,650.788,1320.904,1257.658,244.146,200.628149040451,187.998587363924,312.657421128942,190.585519486699,228.679617375766,"no"
"OG0000231",2.796407,0,3.744216,0,0.358416,15,0,27,0,3,362.173297005407,492.232549387476,486.04191235121,492.232549387476,677.518,"no"
"OG0000232",7.516655,2.483194,4.23298,2.842873,14.323951,164,61,90.001,74,322.999,1473.14082888399,1630.03367091496,1433.08177115413,1615.58746703106,1825.26761367551,"no"
"OG0000233",23.555087,14.581613,28.976679,18.642345,8.498823,305,173.385,342,229.26,61,874.259129412216,789.017099671964,795.515532644718,763.279294807869,580.976509112732,"no"
"OG0000234",2.871903,14.007908,2.068536,3.713488,13.580625,59.748,493.43,57.488,85.267,325,1404.67894108924,2337.3843028752,1873.21290947414,1425.12125398439,1937.09632690874,"no"
"OG0000235",116.795062,123.553547,94.049094,62.913195,134.342106,1250,1062,1087,661,880,722.62093139394,570.35738330057,779.015573622538,652.103108436712,530.222621785243,"no"
"OG0000236",3.10461,20.638741,3.475544,2.855564,29.171615,110.182,480.462,114.809,99.185,519.462,2396.23010631609,1544.73149670665,2226.5161843579,2155.81757801541,1441.38797633847,"no"
"OG0000239",2.094608,20.277331,19.041568,4.905343,25.825844,33,780.976,665,242,974.915,1063.74074225249,2555.66805006837,2353.91084201238,3061.97968090203,3055.62386579505,"no"
"OG0000240",4.879916,13.877915,4.473298,2.252035,22.24318,35,210.004,29,19,281.005,484.262898457473,1004.10950528404,436.959777831479,523.642002135846,1022.5968653091,"no"
"OG0000241",16.223177,6.126034,14.143289,6.841917,11.153142,45,18,37,19,98.38,187.284656250499,194.971244527699,176.328646267852,172.35800528843,713.997733514914,"no"
"OG0000242",1.945636,18.937841,1.747058,2.029217,26.25756,117,413.49,101.905,129.782,520.579,4060.217,1448.81196934064,3931.50460768103,3969.54898464235,1604.79879618274,"no"
"OG0000243",28.299903,23.975482,34.524392,23.81798,18.173462,750.426,676.275,407.014,734.985,227,1790.39255050411,1871.68867492007,794.611581529227,1915.26979625665,1011.05865546124,"no"
"OG0000244",3.555498,4.840847,2.568547,2.423358,11.474412,116,161,85,86,170,2202.83783792481,2206.89698186226,2230.50099011192,2202.60735879965,1199.23975497394,"no"
"OG0000245",4.430986,38.080793,4.738291,7.553552,55.544393,66,799.013,72.161,125,929.345,1005.70037661189,1392.27693287083,1026.48244535783,1027.10529934314,1354.32896741509,"no"
"OG0000246",1.47228,0.484936,0.711821,2.144436,0.891562,12,4,6,19,6,550.321,547.335,568.135,549.917,544.737,"no"
"OG0000247",25.100738,119.961719,20.888146,43.051974,44.169873,270,1816.476,231,435,209,726.277002968678,1004.76479340036,745.389382042427,627.122798469311,383.007595629786,"no"
"OG0000248",928.552928,737.218133,1070.959762,641.335279,383.950464,11678.857,9400.614,13764.9,8771.291,3998.025,849.217,846.131,866.305575791347,848.857,842.865005572135,"no"
"OG0000249",358.777083,741.089525,299.47916,197.91601,590.884567,1622.434,2596.807,1674.629,804.247,1305.394,305.328397055118,232.512801664536,376.896900217972,252.21136629923,178.82443479775,"no"
"OG0000250",47.605341,18.103088,45.030782,33.409032,197.300721,442.263,181,431.983,296.258,655.887,627.263274546736,663.442542102541,646.588591602162,550.380835639536,269.083861733273,"no"
"OG0000251",127.111111,97.637927,39.491417,69.365666,45.412163,243,213,94,135,72,129.076294652117,144.75653179981,160.433815915696,120.794326561645,128.335523698838,"no"
"OG0000252",7.177038,7.032059,2.335123,6.826598,12.05377,38,376,13,42.915,469,357.49,3547.99444080845,375.236,390.18027286168,3149.47026531384,"no"
"OG0000253",0,5.427487,0,0,1.685467,0,67,0,0,17,817.776880741318,819.131,817.776880741318,817.776880741318,816.425,"no"
"OG0000254",424.304342,607.987828,359.292434,354.861165,1010.892224,8840.579,6859.996,7722.187,7480.061,8030.633,1406.78651930824,748.69775261687,1448.64969673322,1308.28670182864,643.031833173142,"no"
"OG0000255",20.665813,14.653667,17.29315,7.853989,14.909604,219,130,174,68,94,715.51152184562,588.673486464446,678.182032501077,537.37215493159,510.327996689315,"no"
"OG0000256",32.403542,18.662988,69.917043,9.763157,18.473308,205,152,416,84,100.001,427.155498117366,540.4303270038,401.034027930229,534.00492876884,438.174606470373,"no"
"OG0000257",105.323051,79.74013,110.067625,78.003011,60.044238,3319.106,2471.058,3480.141,2588,1440.229,2127.76049896757,2056.2858284283,2131.12199341749,2059.25052853048,1941.54692424865,"no"
"OG0000258",1.950271,3.224199,1.637513,1.596087,4.759123,9,15,8,8,18,311.582,308.707,329.288,311.093,306.149,"no"
